   8.0000000000000000             (-1.35447209004269090E-015,0.0000000000000000)
   8.0000000000000000       (-7.94919685631612099E-016,1.03861363953683399E-015)
   8.0000000000000000       (-7.90478793533111469E-016,1.64562807825063826E-015)
   8.0000000000000000        (7.68274333040608318E-016,1.91180404840451944E-015)
   8.0000000000000000       (1.29007915461443181E-015,-9.47020240005258458E-016)
   8.0000000000000000       (9.70334923522386840E-016,-4.17443857259058836E-016)
   8.0000000000000000      (-4.44089209850062616E-016,-8.49875725350557359E-016)
   8.0000000000000000       (-1.43662859386495251E-015,5.15143483426072599E-016)
   8.0000000000000000       (-2.10942374678779733E-016,1.28230759344205588E-015)
   8.0000000000000000        (3.01980662698042601E-016,1.78301817754800126E-015)
   8.0000000000000000              (1.55653268052446942E-015,2.0000000000000000)
   8.0000000000000000       (1.28563826251593128E-015,-1.07580611086177663E-015)
   8.0000000000000000      (-5.32907051820075120E-017,-3.44169137633798537E-016)
   8.0000000000000000      (-2.10942374678779743E-015,-1.02029495963051881E-015)
   8.0000000000000000       (-1.31006316905768465E-016,6.39488462184090144E-016)
   8.0000000000000000        (3.07975867031018407E-015,2.94098079223203950E-015)
   8.0000000000000000             (3.0000000000000013,-4.60076421404664845E-015)
   8.0000000000000000       (-2.55795384873636057E-015,1.02140518265514406E-016)
   8.0000000000000000       (-7.41628980449604537E-016,1.65201186064223302E-015)
   8.0000000000000000        (3.48610029732299167E-016,1.33004718350093758E-015)
   8.0000000000000000        (3.33066907387546962E-015,3.10418357685193778E-015)
   8.0000000000000000       (2.10720330073854716E-015,-3.66151553521376592E-015)
   8.0000000000000000       (-3.61044527608100942E-015,2.61568544601686867E-015)
   8.0000000000000000       (3.62376795237651101E-015,-3.10196313080268752E-015)
   8.0000000000000000        (1.96731519963577726E-015,6.41708908233340508E-016)
   8.0000000000000000       (2.75335310107038820E-016,-2.81330514440014666E-015)
   8.0000000000000000      (-4.86277684785818553E-016,-2.61346499996761840E-015)
   8.0000000000000000      (-1.95843341543877620E-015,-3.22630810956070476E-015)
   8.0000000000000000       (3.35731442646647320E-015,-1.76303416310474867E-015)
   8.0000000000000000      (-3.18634008067419919E-015,-8.74855743404623342E-016)
   8.0000000000000000       (-4.42090808405737338E-015,2.70672373403613154E-015)
   8.0000000000000000       (-2.88657986402540701E-015,2.05169214950728933E-015)
   8.0000000000000000        (1.76525460915399894E-015,2.30704344517107542E-015)
   8.0000000000000000        (2.59348098552436562E-015,5.66657831768679889E-015)
   8.0000000000000000       (-2.01838545876853456E-015,1.32782673745168732E-015)
   8.0000000000000000      (-2.55351295663786004E-015,-9.10382880192628309E-017)
   8.0000000000000000       (-1.69531055860261399E-015,4.54303261676614075E-015)
   8.0000000000000000        (6.08846306704435885E-015,1.62536650805122924E-015)
   8.0000000000000000       (6.30384633382163896E-015,-1.77635683940025056E-016)
   8.0000000000000000       (1.08135722598490249E-015,-4.41202629986037231E-015)
   8.0000000000000000      (-1.57984736404159780E-015,-1.61870516990347824E-015)
   8.0000000000000000      (-4.51860771022438744E-016,-6.70574706873594554E-016)
   8.0000000000000000       (-3.11084491499968858E-015,9.54791801177634610E-017)
   8.0000000000000000      (-1.20570220474291994E-015,-2.60458321577061734E-015)
   8.0000000000000000       (2.20545803841787329E-015,-7.07656155896074801E-015)
   8.0000000000000000       (-6.77402578475039269E-015,5.34239319449625299E-015)
   8.0000000000000000       (-9.12603326241878747E-016,2.84439138908965117E-015)
   8.0000000000000000        (9.92539384014889892E-016,5.75539615965681188E-015)
   8.0000000000000000       (-3.36092265129650523E-015,1.31450406115618533E-015)
   8.0000000000000000        (2.90573121120019089E-015,4.02788913334006805E-015)
   8.0000000000000000       (-1.25328001337556005E-017,5.81756864903582051E-016)
   8.0000000000000000        (7.64527330332498470E-016,1.35447209004269090E-015)
   8.0000000000000000       (-3.60905749730022766E-015,3.70370401014952216E-015)
   8.0000000000000000        (1.95593541363336950E-015,4.28546087505310440E-015)
   8.0000000000000000        (7.48956452412130533E-015,3.10196313080268752E-015)
   8.0000000000000000       (3.02813329966511431E-015,-9.33253474499906613E-015)
   8.0000000000000000       (-8.28781487882679342E-016,1.95177207729102501E-015)
   8.0000000000000000      (-2.97373237145848181E-015,-2.41140440948583988E-015)
   8.0000000000000000        (1.03872466183929648E-014,2.93320923105966377E-015)
   8.0000000000000000      (-3.97015753605955957E-015,-1.98507876802977978E-015)
   8.0000000000000000       (-1.34114941374718911E-015,2.98205904414317040E-015)
   8.0000000000000000       (-1.94178007006939862E-015,7.17648163117701194E-015)
   8.0000000000000000       (4.59077220682502245E-015,-5.38680211548125988E-015)
   8.0000000000000000       (-7.08322289710849841E-015,8.11128941791139394E-015)
   8.0000000000000000      (-3.13193915246756670E-015,-3.30846461338296647E-016)
   8.0000000000000000      (-3.91686683087755240E-015,-4.77395900588817293E-016)
   8.0000000000000000        (1.25921495452985257E-014,5.06927833043846438E-015)
   8.0000000000000000       (-4.10782519111307940E-016,3.24185123190545702E-016)
   8.0000000000000000       (1.08757447492280328E-014,-3.07087688611318301E-015)
   8.0000000000000000       (-4.44089209850062616E-016,1.62980740014972977E-015)
   8.0000000000000000        (1.40332190312619793E-015,8.23785484271866145E-016)
   8.0000000000000000      (-3.95239396766555734E-016,-8.13793477050239713E-015)
   8.0000000000000000      (-1.15463194561016284E-016,-1.37001521238744323E-014)
   8.0000000000000000      (-1.99840144432528177E-015,-4.27213819875760202E-015)
   8.0000000000000000      (-1.46549439250520670E-016,-8.30446822419617140E-016)
   8.0000000000000000       (-3.39506200930372851E-015,7.51398943066306022E-015)
   8.0000000000000000       (3.60378393793325822E-015,-5.79980508064181799E-015)
   8.0000000000000000        (2.84883228118815170E-015,5.97299987248334187E-015)
   8.0000000000000000      (-1.12798659301915906E-015,-4.37649916307236727E-015)
   8.0000000000000000       (4.88054041625218825E-015,-5.54445378497803151E-015)
   8.0000000000000000       (5.97077942643409200E-015,-3.19744231092045072E-016)
   8.0000000000000000       (6.45483666517066019E-015,-3.40616423954998023E-015)
   8.0000000000000000       (6.96331881044898170E-015,-1.30451205393455893E-014)
   8.0000000000000000        (3.19300141882195038E-015,6.99440505513848601E-016)
   8.0000000000000000        (6.41486863628415462E-015,6.26276808191050767E-015)
   8.0000000000000000      (-2.04725125740878880E-015,-5.35349542474250471E-015)
   8.0000000000000000       (3.74367203903602773E-015,-1.78523862359725153E-015)
   8.0000000000000000      (-2.70228284193763100E-015,-4.29434265925010547E-015)
   8.0000000000000000       (1.28830279777503172E-014,-6.96998014859673289E-015)
   8.0000000000000000       (-9.65227897609111071E-015,1.45217171620970476E-015)
   8.0000000000000000        (2.04281036531028788E-015,6.71795952200682201E-015)
   8.0000000000000000        (2.78888023785839334E-015,3.81805698168591341E-015)
   8.0000000000000000       (-4.67181848762265853E-015,3.94240196044393065E-015)
   8.0000000000000000       (-1.07758246770117696E-014,4.73565631153860535E-015)
   8.0000000000000000       (3.20410364906820171E-015,-1.84796622448857301E-015)
   8.0000000000000000        (1.29007915461443181E-015,6.36546371168833512E-015)
   8.0000000000000000       (3.65041330496751499E-015,-1.32710509248568083E-014)
   8.0000000000000000      (-1.77635683940025056E-016,-2.97678548477620097E-015)
   8.0000000000000000        (8.91731133378925658E-015,7.97417687437018697E-016)
   8.0000000000000000      (-8.08242361927113930E-015,-6.51007026064576119E-016)
