   8.0000000000000000        (1.79234317404061358E-002,2.83928340893131910E-002)
   8.0000000000000000        (1.78792530299084658E-002,2.73436463504811642E-002)
   8.0000000000000000        (1.78455122348227663E-002,2.63516432506230060E-002)
   8.0000000000000000        (1.78202286134733455E-002,2.54113245067340530E-002)
   8.0000000000000000        (1.78018108356897894E-002,2.45178985279075751E-002)
   8.0000000000000000        (1.77889739512954517E-002,2.36671674261721629E-002)
   8.0000000000000000        (1.77806756512878354E-002,2.28554342409427597E-002)
   8.0000000000000000        (1.77760669556238024E-002,2.20794274442338428E-002)
   8.0000000000000000        (1.77744537854355317E-002,2.13362390201831571E-002)
   8.0000000000000000        (1.77752668155963453E-002,2.06232733053578268E-002)
   8.0000000000000000        (1.77780376750505155E-002,1.99382044309324193E-002)
   8.0000000000000000        (1.77823800488149039E-002,1.92789406952553789E-002)
   8.0000000000000000        (1.77879745901845937E-002,1.86435945610204830E-002)
   8.0000000000000000        (1.77945568134356968E-002,1.80304572488677421E-002)
   8.0000000000000000        (1.78019073320752758E-002,1.74379771107946481E-002)
   8.0000000000000000        (1.78098439527676969E-002,1.68647411312040293E-002)
   8.0000000000000000        (1.78182152455078138E-002,1.63094590299907062E-002)
   8.0000000000000000        (1.78268952936288944E-002,1.57709495425795258E-002)
   8.0000000000000000        (1.78357793913693635E-002,1.52481285297991279E-002)
   8.0000000000000000        (1.78447805057029979E-002,1.47399986336174370E-002)
   8.0000000000000000        (1.78538263571250168E-002,1.42456402444030329E-002)
   8.0000000000000000        (1.78628570037405836E-002,1.37642035857835927E-002)
   8.0000000000000000        (1.78718228361947513E-002,1.32949017555246459E-002)
   8.0000000000000000        (1.78806829088748662E-002,1.28370045875094221E-002)
   8.0000000000000000        (1.78894035477726865E-002,1.23898332213527203E-002)
   8.0000000000000000        (1.78979571860858749E-002,1.19527552839196610E-002)
   8.0000000000000000        (1.79063213882784157E-002,1.15251806019654960E-002)
   8.0000000000000000        (1.79144780305030178E-002,1.11065573768242849E-002)
   8.0000000000000000        (1.79224126108072090E-002,1.06963687623451414E-002)
   8.0000000000000000        (1.79301136676241687E-002,1.02941297963280772E-002)
   8.0000000000000000        (1.79375722888042571E-002,9.89938464130822419E-003)
   8.0000000000000000        (1.79447816964370399E-002,9.51170409844487481E-003)
   8.0000000000000000        (1.79517368951068318E-002,9.13068336156404661E-003)
   8.0000000000000000        (1.79584343738551783E-002,8.75593998395285920E-003)
   8.0000000000000000        (1.79648718530618819E-002,8.38711203321432404E-003)
   8.0000000000000000        (1.79710480692575995E-002,8.02385641332333845E-003)
   8.0000000000000000        (1.79769625924047008E-002,7.66584733518869358E-003)
   8.0000000000000000        (1.79826156701568401E-002,7.31277491955360619E-003)
   8.0000000000000000        (1.79880080952031819E-002,6.96434391779711132E-003)
   8.0000000000000000        (1.79931410924778212E-002,6.62027253836892319E-003)
   8.0000000000000000        (1.79980162226926442E-002,6.28029136731907307E-003)
   8.0000000000000000        (1.80026353004059600E-002,5.94414237322388444E-003)
   8.0000000000000000        (1.80070003239092315E-002,5.61157798805834475E-003)
   8.0000000000000000        (1.80111134156324543E-002,5.28236025548308504E-003)
   8.0000000000000000        (1.80149767711776237E-002,4.95626004027164245E-003)
   8.0000000000000000        (1.80185926160361214E-002,4.63305629221282596E-003)
   8.0000000000000000        (1.80219631686767620E-002,4.31253535902655603E-003)
   8.0000000000000000        (1.80250906090752734E-002,3.99449034303841523E-003)
   8.0000000000000000        (1.80279770519545246E-002,3.67872049740411563E-003)
   8.0000000000000000        (1.80306245242717704E-002,3.36503065731542884E-003)
   8.0000000000000000        (1.80330349458138334E-002,3.05323070247476161E-003)
   8.0000000000000000        (1.80352101131050595E-002,2.74313504781504083E-003)
   8.0000000000000000        (1.80371516855874145E-002,2.43456215855368790E-003)
   8.0000000000000000        (1.80388611742223308E-002,2.12733408724545721E-003)
   8.0000000000000000        (1.80403399318228401E-002,1.82127602979835555E-003)
   8.0000000000000000        (1.80415891452078495E-002,1.51621589807274032E-003)
   8.0000000000000000        (1.80426098286888201E-002,1.21198390657255295E-003)
   8.0000000000000000        (1.80434028187232386E-002,9.08412170908119948E-004)
   8.0000000000000000        (1.80439687700087691E-002,6.05334316323152257E-004)
   8.0000000000000000        (1.80443081523076060E-002,3.02585093408183061E-004)
