   80.000000000000000       (-3.22922244500034591E-015,1.41325839919659304E-014)
   80.000000000000000       (2.67007943532959742E-014,-5.18085574441329290E-015)
   80.000000000000000      (-7.23317239437193450E-015,-3.55604434787437653E-015)
   80.000000000000000       (2.78764858419044974E-015,-9.83324532910501072E-015)
   80.000000000000000      (-7.48840572098802907E-015,-4.04565270173407018E-015)
   80.000000000000000       (5.11059944363623221E-015,-5.41067191051070034E-015)
   80.000000000000000       (-5.74512659667902906E-015,8.75410854916935869E-015)
   80.000000000000000       (1.44363687670789894E-015,-4.14279721638877138E-015)
   80.000000000000000       (2.27269592034673432E-015,-1.20814469539709527E-014)
   80.000000000000000       (-1.16162635066530124E-014,5.80091530366644292E-015)
   80.000000000000000      (-1.00361385868552581E-014,-4.85556039819812207E-015)
   80.000000000000000       (-3.96419008730219926E-015,2.31759056390501428E-015)
   80.000000000000000       (-8.51207992980107538E-015,2.06196171248507192E-014)
   80.000000000000000        (2.46122566771589383E-015,1.60677027238875774E-014)
   80.000000000000000        (1.24300569837032519E-014,9.74054170654881084E-015)
   80.000000000000000       (1.10381148665794626E-014,-7.45736805640717667E-015)
   80.000000000000000       (8.62504512255668487E-015,-1.59594559789866253E-015)
   80.000000000000000        (5.09314812546790602E-016,4.82947015711943093E-017)
   80.000000000000000       (1.80189196896662911E-015,-8.97226737350820233E-015)
   80.000000000000000       (1.74715797385260890E-014,-4.98379115754232777E-015)
   80.000000000000000      (-5.92581539393677303E-015,-5.25912646764936625E-015)
   80.000000000000000       (-2.06362704702200956E-015,4.53026505198295123E-015)
   80.000000000000000       (1.82659443126453886E-015,-1.06820108314309440E-014)
   80.000000000000000       (-9.02861119200792984E-015,1.58956181550706800E-014)
   80.000000000000000       (3.42809114428632725E-015,-4.21329637845246899E-016)
   80.000000000000000        (3.01675351366270655E-015,1.52822199339652804E-015)
   80.000000000000000       (4.56773507906405011E-015,-1.44989575900922317E-014)
   80.000000000000000      (-2.58859600421601495E-014,-7.77711228749922145E-016)
   80.000000000000000       (-4.26658708363447655E-015,8.27504731404360390E-015)
   80.000000000000000      (-5.22581977691061187E-015,-2.20323759236862303E-015)
   80.000000000000000        (1.36002320516581676E-014,1.79795067722920968E-014)
   80.000000000000000       (7.84317055746441794E-015,-1.41495148930914644E-014)
   80.000000000000000       (-7.75934871910521912E-015,2.80162004706596686E-014)
   80.000000000000000       (2.22061258270400670E-014,-9.44855305107239518E-015)
   80.000000000000000        (5.17197396021629184E-015,1.06942232847018207E-014)
   80.000000000000000      (-5.02542452096577114E-015,-3.24851257005320821E-015)
   80.000000000000000        (2.25930385511219372E-015,1.73999703534377652E-015)
   80.000000000000000       (5.46063194661883270E-015,-6.27331520064444732E-015)
   80.000000000000000       (4.10893541413770414E-015,-7.38742400585579231E-015)
   80.000000000000000       (1.03639319348758373E-015,-1.09426356864616992E-014)
   80.000000000000000        (3.06976666308855768E-015,7.01522173685020789E-015)
   80.000000000000000       (-1.16961995644260243E-015,8.95394869360188695E-016)
   80.000000000000000       (-8.11906097908376928E-015,9.59038404246825773E-015)
   80.000000000000000        (9.76552172460287624E-015,1.40040756768655686E-014)
   80.000000000000000       (5.09592368302946836E-015,-3.69079766748825462E-015)
   80.000000000000000      (-4.04343225568482031E-015,-3.50608431176624417E-015)
   80.000000000000000        (2.55351295663785985E-016,8.78130901327267553E-015)
   80.000000000000000        (4.96380714309907499E-015,1.35710886972617581E-015)
   80.000000000000000        (4.07951450398513742E-015,4.27713420236841561E-016)
   80.000000000000000      (-8.96227536628657554E-015,-3.57609775125666832E-015)
   80.000000000000000       (6.83397782808015105E-015,-1.35141897672497174E-015)
   80.000000000000000       (9.21429599287648721E-015,-1.41132938669130685E-014)
   80.000000000000000      (-3.41449091223466883E-015,-6.69408972697738155E-015)
   80.000000000000000        (3.63209462506120000E-015,3.49645659647457296E-015)
