   8.0000000000000000        (6.35238812013677601E-003,9.85325488309699363E-003)
   8.0000000000000000        (6.49058999325876664E-003,9.53896843447439753E-003)
   8.0000000000000000        (6.62100236211021070E-003,9.23279057497516237E-003)
   8.0000000000000000        (6.74413724393899475E-003,8.93425722667980961E-003)
   8.0000000000000000        (6.86046296065512262E-003,8.64293542097255979E-003)
   8.0000000000000000        (6.97040845994602049E-003,8.35842058247721759E-003)
   8.0000000000000000        (7.07436714049446483E-003,8.08033408863231134E-003)
   8.0000000000000000        (7.17270024459307296E-003,7.80832107258828435E-003)
   8.0000000000000000        (7.26573987374008658E-003,7.54204844088737000E-003)
   8.0000000000000000        (7.35379167347198145E-003,7.28120308156745676E-003)
   8.0000000000000000        (7.43713722864344264E-003,7.02549024130986414E-003)
   8.0000000000000000        (7.51603620372096048E-003,6.77463205276309949E-003)
   8.0000000000000000        (7.59072825864551617E-003,6.52836619571983343E-003)
   8.0000000000000000        (7.66143476621109799E-003,6.28644467805304728E-003)
   8.0000000000000000        (7.72836035421362293E-003,6.04863272306561603E-003)
   8.0000000000000000        (7.79169429190533329E-003,5.81470775295723791E-003)
   8.0000000000000000        (7.85161173820959901E-003,5.58445845780630203E-003)
   8.0000000000000000        (7.90827486703350908E-003,5.35768394183957792E-003)
   8.0000000000000000        (7.96183388279911829E-003,5.13419293878495872E-003)
   8.0000000000000000        (8.01242793775678794E-003,4.91380308993326787E-003)
   8.0000000000000000        (8.06018596189513395E-003,4.69634027822001671E-003)
   8.0000000000000000        (8.10522741373244024E-003,4.48163801332762159E-003)
   8.0000000000000000        (8.14766296054548166E-003,4.26953686236616024E-003)
   8.0000000000000000        (8.18759509488938692E-003,4.05988392238072846E-003)
   8.0000000000000000        (8.22511869338175307E-003,3.85253233010078621E-003)
   8.0000000000000000        (8.26032152389510194E-003,3.64734080563535422E-003)
   8.0000000000000000        (8.29328470525675029E-003,3.44417322719449285E-003)
   8.0000000000000000        (8.32408312449227014E-003,3.24289823328901454E-003)
   8.0000000000000000        (8.35278581486562262E-003,3.04338885025175806E-003)
   8.0000000000000000        (8.37945629872359488E-003,2.84552214262530226E-003)
   8.0000000000000000        (8.40415289764213924E-003,2.64917888412878350E-003)
   8.0000000000000000        (8.42692901285809620E-003,2.45424324707282796E-003)
   8.0000000000000000        (8.44783337831106831E-003,2.26060250886877265E-003)
   8.0000000000000000        (8.46691028850480622E-003,2.06814677346959597E-003)
   8.0000000000000000        (8.48419980286901736E-003,1.87676870627432766E-003)
   8.0000000000000000        (8.49973792840286353E-003,1.68636328151082504E-003)
   8.0000000000000000        (8.51355678210237443E-003,1.49682754011615216E-003)
   8.0000000000000000        (8.52568473436744051E-003,1.30806035734535382E-003)
   8.0000000000000000        (8.53614653450499895E-003,1.11996221875785445E-003)
   8.0000000000000000        (8.54496341941324809E-003,9.32435003500956265E-004)
   8.0000000000000000        (8.55215320611034911E-003,7.45381773938031430E-004)
   8.0000000000000000        (8.55773036885828023E-003,5.58706570491901617E-004)
   8.0000000000000000        (8.56170610165014542E-003,3.72314210969303388E-004)
   8.0000000000000000        (8.56408836614041234E-003,1.86110093114271656E-004)
